sample,condition,gene,normalized_counts
ana3,ana,RIBC2,68.9418961545639
ana3,ana,LINC01589,6.62902847640037
ana3,ana,SYCE3,6.62902847640037
ana3,ana,FAM104B,84.8515644979248
ana3,ana,SLC16A2,50.3806164206428
ana3,ana,PIH1D3,35.796753772562
ana3,ana,AKAP14,192.241825815611
ana3,ana,AC244090.1,88.828981583765
ana4,ana,C1orf158,11.6802317867183
ana4,ana,RCAN3AS,8.17616225070284
ana4,ana,ZSCAN20,12.8482549653902
ana4,ana,POU3F1,1.16802317867183
ana4,ana,FAM183A,334.054629100145
ana4,ana,TCTEX1D4,74.7534834349974
ana4,ana,AL358075.2,4.67209271468734
ana4,ana,C1orf87,11.6802317867183
ana4,ana,TCTEX1D1,56.065112576248
ana4,ana,C1orf141,21.024417216093
ana4,ana,C1orf194,592.18775158662
ana4,ana,PIFO,435.672645644594
ana4,ana,TSPAN2,11.6802317867183
ana4,ana,LINC01765,12.8482549653902
ana4,ana,RIIAD1,79.4255761496847
ana4,ana,C1orf189,17.5203476800775
ana4,ana,AL451085.1,9.34418542937467
ana4,ana,PPOX,37.3767417174987
ana4,ana,CFAP126,107.458132437809
ana4,ana,HSPA6,226.596496662336
ana4,ana,ANKRD45,30.3686026454677
ana4,ana,APOBEC4,8.17616225070284
ana4,ana,NIBAN1,530.282523117013
ana4,ana,LINC00467,50.2249966828889
ana4,ana,NEK2,3.5040695360155
ana4,ana,AC096637.2,1.16802317867183
ana4,ana,SPATA17,67.7453443629664
ana4,ana,CNIH3,22.1924403947648
ana4,ana,ACBD3-AS1,42.048834432186
ana4,ana,PTRHD1,73.5854602563255
ana4,ana,FAM166C,7.008139072031
ana4,ana,CCDC121,10.5122086080465
ana4,ana,CYP1B1,28.032556288124
ana4,ana,C2orf73,43.2168576108579
ana4,ana,WDR54,131.986619189917
ana4,ana,DNAH6,102.786039723121
ana4,ana,TEKT4,17.5203476800775
ana4,ana,ECRG4,95.7779006510904
ana4,ana,NPHP1,156.515105942026
ana4,ana,AC104653.1,4.67209271468734
ana4,ana,NEB,12.8482549653902
ana4,ana,AC013264.1,56.065112576248
ana4,ana,AC006994.2,18.6883708587493
ana4,ana,CATIP,19.8563940374212
ana4,ana,LINC02832,4.67209271468734
ana4,ana,HDAC4-AS1,11.6802317867183
ana4,ana,SRGAP3-AS2,29.2005794667959
ana4,ana,NDUFAF3,227.764519841008
ana4,ana,DNAH12,130.818596011245
ana4,ana,SNTN,219.588357590305
ana4,ana,AC079848.2,3.5040695360155
ana4,ana,CFAP100,21.024417216093
ana4,ana,DZIP1L,40.8808112535142
ana4,ana,ERICH6-AS1,23.3604635734367
ana4,ana,WDR49,59.5691821122635
ana4,ana,LRRC34,24.5284867521085
ana4,ana,LINC01014,10.5122086080465
ana4,ana,HES1,204.404056267571
ana4,ana,LINC02265,9.34418542937467
ana4,ana,CFAP299,50.2249966828889
ana4,ana,AC098487.1,9.34418542937467
ana4,ana,NUDT6,7.008139072031
ana4,ana,LINC01091,4.67209271468734
ana4,ana,PLK4,1.16802317867183
ana4,ana,SPATA4,15.1843013227338
ana4,ana,TRIP13,12.8482549653902
ana4,ana,CAPSL,121.474410581871
ana4,ana,CDC20B,7.008139072031
ana4,ana,PART1,4.67209271468734
ana4,ana,CENPK,14.016278144062
ana4,ana,FAM169A,43.2168576108579
ana4,ana,ZNF474,21.024417216093
ana4,ana,AC010255.3,0
ana4,ana,NME5,73.5854602563255
ana4,ana,C6orf52,29.2005794667959
ana4,ana,AL022068.1,32.7046490028114
ana4,ana,LINC00240,17.5203476800775
ana4,ana,ZSCAN16-AS1,31.5366258241395
ana4,ana,HCG14,4.67209271468734
ana4,ana,HSPA1A,1847.81266865884
ana4,ana,C6orf226,22.1924403947648
ana4,ana,RSPH9,161.187198656713
ana4,ana,SPATS1,4.67209271468734
ana4,ana,GSTA1,471.881364183421
ana4,ana,IRAK1BP1,17.5203476800775
ana4,ana,BACH2,26.8645331094522
ana4,ana,FAM229B,234.772658913039
ana4,ana,LINC00326,4.67209271468734
ana4,ana,ADGB,43.2168576108579
ana4,ana,AL355312.4,7.008139072031
ana4,ana,DYNLT1,1246.28073164285
ana4,ana,AC013470.2,11.6802317867183
ana4,ana,PCLO,202.068009910227
ana4,ana,AC002451.1,3.5040695360155
ana4,ana,AC105446.1,7.008139072031
ana4,ana,EFCAB10,61.9052284696072
ana4,ana,IQUB,73.5854602563255
ana4,ana,AC006333.2,22.1924403947648
ana4,ana,PIP,75.9215066136692
ana4,ana,RARRES2,108.626155616481
ana4,ana,PPP1R42,39.7127880748424
ana4,ana,AP001207.3,12.8482549653902
ana4,ana,BAALC,21.024417216093
ana4,ana,C9orf24,443.848807895297
ana4,ana,FAM166B,22.1924403947648
ana4,ana,SPAG8,16.3523245014057
ana4,ana,AL353770.4,1.16802317867183
ana4,ana,C9orf135,235.94068209171
ana4,ana,PSAT1,555.979033047793
ana4,ana,MORN5,204.404056267571
ana4,ana,SPACA9,70.08139072031
ana4,ana,C9orf116,350.40695360155
ana4,ana,SFTA1P,42.048834432186
ana4,ana,VIM-AS1,4.67209271468734
ana4,ana,SLC16A9,155.347082763354
ana4,ana,MRLN,12.8482549653902
ana4,ana,ANK3-DT,5.84011589335917
ana4,ana,CDK1,3.5040695360155
ana4,ana,CABCOCO1,45.5529039682015
ana4,ana,DYDC2,86.4337152217157
ana4,ana,ANKRD22,79.4255761496847
ana4,ana,INA,134.322665547261
ana4,ana,CASC2,21.024417216093
ana4,ana,CDKN1C,54.8970893975762
ana4,ana,C11orf16,10.5122086080465
ana4,ana,C11orf74,88.7697615790594
ana4,ana,MAJIN,5.84011589335917
ana4,ana,CNIH2,5.84011589335917
ana4,ana,KLHL35,19.8563940374212
ana4,ana,CCDC81,10.5122086080465
ana4,ana,DEUP1,5.84011589335917
ana4,ana,C11orf97,93.4418542937467
ana4,ana,CFAP300,120.306387403199
ana4,ana,AP003307.1,8.17616225070284
ana4,ana,AP002008.4,3.5040695360155
ana4,ana,C11orf88,161.187198656713
ana4,ana,PIH1D2,39.7127880748424
ana4,ana,CCDC153,113.298248331168
ana4,ana,SPA17,211.412195339602
ana4,ana,TP53AIP1,8.17616225070284
ana4,ana,MIR200CHG,23.3604635734367
ana4,ana,ST8SIA1,4.67209271468734
ana4,ana,AC023157.3,26.8645331094522
ana4,ana,PRICKLE1,32.7046490028114
ana4,ana,AC008035.1,3.5040695360155
ana4,ana,CCDC65,36.2087185388269
ana4,ana,GIHCG,37.3767417174987
ana4,ana,TSPAN19,135.490688725933
ana4,ana,CFAP73,65.4092980056227
ana4,ana,TEX26,33.8726721814832
ana4,ana,KCNRG,7.008139072031
ana4,ana,LMO7-AS1,3.5040695360155
ana4,ana,AL096870.8,4.67209271468734
ana4,ana,LINC02300,12.8482549653902
ana4,ana,AL136038.5,14.016278144062
ana4,ana,PPP1R36,7.008139072031
ana4,ana,ACYP1,74.7534834349974
ana4,ana,FOS,209.076148982258
ana4,ana,AL357093.2,221.924403947648
ana4,ana,CRIP1,765.055182030051
ana4,ana,LINC02345,8.17616225070284
ana4,ana,DNAAF4,113.298248331168
ana4,ana,MNS1,146.002897333979
ana4,ana,AC027237.3,8.17616225070284
ana4,ana,AC023300.2,17.5203476800775
ana4,ana,CFAP161,7.008139072031
ana4,ana,WDR93,9.34418542937467
ana4,ana,NHLRC4,9.34418542937467
ana4,ana,AC108134.4,16.3523245014057
ana4,ana,SMIM22,450.856946967328
ana4,ana,AC099518.4,2.33604635734367
ana4,ana,LINC01571,17.5203476800775
ana4,ana,AC007906.2,149.506966869995
ana4,ana,DYNLRB2,209.076148982258
ana4,ana,PLCG2,1109.62201973824
ana4,ana,FAM92B,146.002897333979
ana4,ana,LINC02166,31.5366258241395
ana4,ana,TEKT1,78.2575529710129
ana4,ana,LRRC75A,28.032556288124
ana4,ana,DRC3,36.2087185388269
ana4,ana,B9D1,47.8889503255452
ana4,ana,AC087393.2,7.008139072031
ana4,ana,LYRM9,5.84011589335917
ana4,ana,OMG,98.1139470084341
ana4,ana,CCL15,68.9133675416382
ana4,ana,CAVIN1,75.9215066136692
ana4,ana,NGFR,78.2575529710129
ana4,ana,AC015813.8,3.5040695360155
ana4,ana,LPO,35.040695360155
ana4,ana,SMIM5,26.8645331094522
ana4,ana,MTCL1,17.5203476800775
ana4,ana,DSC3,106.290109259137
ana4,ana,DSG3,94.6098774724186
ana4,ana,PARD6G-AS1,19.8563940374212
ana4,ana,AC005523.1,5.84011589335917
ana4,ana,PEX11G,9.34418542937467
ana4,ana,FBXW9,30.3686026454677
ana4,ana,MISP3,24.5284867521085
ana4,ana,CRLF1,12.8482549653902
ana4,ana,IL4I1,39.7127880748424
ana4,ana,AC010624.1,1.16802317867183
ana4,ana,AC010624.5,5.84011589335917
ana4,ana,TMEM238,8.17616225070284
ana4,ana,AL121899.1,23.3604635734367
ana4,ana,SPEF1,56.065112576248
ana4,ana,RALY-AS1,9.34418542937467
ana4,ana,WFDC6,7.008139072031
ana4,ana,EPPIN,5.84011589335917
ana4,ana,C20orf85,533.786592653028
ana4,ana,LKAAEAR1,12.8482549653902
ana4,ana,FAM3B,12.8482549653902
ana4,ana,UMODL1-AS1,3.5040695360155
ana4,ana,RSPH14,14.016278144062
ana4,ana,Z95115.1,4.67209271468734
ana4,ana,AC004832.1,12.8482549653902
ana4,ana,RIBC2,58.4011589335917
ana4,ana,LINC01589,9.34418542937467
ana4,ana,SYCE3,2.33604635734367
ana4,ana,FAM104B,63.073251648279
ana4,ana,SLC16A2,53.7290662189044
ana4,ana,PIH1D3,40.8808112535142
ana4,ana,AKAP14,74.7534834349974
ana4,ana,AC244090.1,61.9052284696072
ana5,ana,C1orf158,21.3703245206658
ana5,ana,RCAN3AS,5.82827032381796
ana5,ana,ZSCAN20,20.3989461333628
ana5,ana,POU3F1,4.85689193651496
ana5,ana,FAM183A,371.066543949743
ana5,ana,TCTEX1D4,92.2809467937843
ana5,ana,AL358075.2,3.88551354921197
ana5,ana,C1orf87,20.3989461333628
ana5,ana,TCTEX1D1,52.4544329143616
ana5,ana,C1orf141,27.1985948444838
ana5,ana,C1orf194,587.683924318311
ana5,ana,PIFO,462.376112356225
ana5,ana,TSPAN2,2.91413516190898
ana5,ana,LINC01765,20.3989461333628
ana5,ana,RIIAD1,88.3954332445723
ana5,ana,C1orf189,15.5420541968479
ana5,ana,AL451085.1,4.85689193651496
ana5,ana,PPOX,41.7692706540287
ana5,ana,CFAP126,116.565406476359
ana5,ana,HSPA6,209.817731657446
ana5,ana,ANKRD45,21.3703245206658
ana5,ana,APOBEC4,14.5706758095449
ana5,ana,NIBAN1,413.807192991075
ana5,ana,LINC00467,36.9123787175137
ana5,ana,NEK2,1.94275677460599
ana5,ana,AC096637.2,10.6851622603329
ana5,ana,SPATA17,54.3971896889676
ana5,ana,CNIH3,16.5134325841509
ana5,ana,ACBD3-AS1,81.5957845334514
ana5,ana,PTRHD1,101.023352279511
ana5,ana,FAM166C,4.85689193651496
ana5,ana,CCDC121,16.5134325841509
ana5,ana,CYP1B1,32.0554867809988
ana5,ana,C2orf73,55.3685680762706
ana5,ana,WDR54,168.048461003418
ana5,ana,DNAH6,99.0805955049053
ana5,ana,TEKT4,31.0841083936958
ana5,ana,ECRG4,96.1664603429963
ana5,ana,NPHP1,119.479541638268
ana5,ana,AC104653.1,7.77102709842394
ana5,ana,NEB,13.5992974222419
ana5,ana,AC013264.1,123.36505518748
ana5,ana,AC006994.2,22.3417029079688
ana5,ana,CATIP,24.2844596825748
ana5,ana,LINC02832,2.91413516190898
ana5,ana,HDAC4-AS1,16.5134325841509
ana5,ana,SRGAP3-AS2,40.7978922667257
ana5,ana,NDUFAF3,240.901840051142
ana5,ana,DNAH12,141.821244546237
ana5,ana,SNTN,271.014570057535
ana5,ana,AC079848.2,3.88551354921197
ana5,ana,CFAP100,35.9410003302107
ana5,ana,DZIP1L,42.7406490413317
ana5,ana,ERICH6-AS1,18.4561893587569
ana5,ana,WDR49,56.3399464635736
ana5,ana,LRRC34,36.9123787175137
ana5,ana,LINC01014,11.6565406476359
ana5,ana,HES1,227.3025426289
ana5,ana,LINC02265,5.82827032381796
ana5,ana,CFAP299,44.6834058159377
ana5,ana,AC098487.1,11.6565406476359
ana5,ana,NUDT6,6.79964871112095
ana5,ana,LINC01091,0.971378387302993
ana5,ana,PLK4,0
ana5,ana,SPATA4,20.3989461333628
ana5,ana,TRIP13,21.3703245206658
ana5,ana,CAPSL,186.504650362175
ana5,ana,CDC20B,6.79964871112095
ana5,ana,PART1,4.85689193651496
ana5,ana,CENPK,12.6279190349389
ana5,ana,FAM169A,35.9410003302107
ana5,ana,ZNF474,12.6279190349389
ana5,ana,AC010255.3,6.79964871112095
ana5,ana,NME5,119.479541638268
ana5,ana,C6orf52,22.3417029079688
ana5,ana,AL022068.1,31.0841083936958
ana5,ana,LINC00240,24.2844596825748
ana5,ana,ZSCAN16-AS1,33.0268651683018
ana5,ana,HCG14,2.91413516190898
ana5,ana,HSPA1A,1564.89058194512
ana5,ana,C6orf226,22.3417029079688
ana5,ana,RSPH9,184.561893587569
ana5,ana,SPATS1,11.6565406476359
ana5,ana,GSTA1,859.669872763149
ana5,ana,IRAK1BP1,13.5992974222419
ana5,ana,BACH2,25.2558380698778
ana5,ana,FAM229B,340.95381394335
ana5,ana,LINC00326,5.82827032381796
ana5,ana,ADGB,47.5975409778466
ana5,ana,AL355312.4,4.85689193651496
ana5,ana,DYNLT1,1089.88655055396
ana5,ana,AC013470.2,8.74240548572694
ana5,ana,PCLO,162.2201906796
ana5,ana,AC002451.1,4.85689193651496
ana5,ana,AC105446.1,5.82827032381796
ana5,ana,EFCAB10,100.051973892208
ana5,ana,IQUB,64.1109735619975
ana5,ana,AC006333.2,4.85689193651496
ana5,ana,PIP,68.9678654985125
ana5,ana,RARRES2,111.708514539844
ana5,ana,PPP1R42,54.3971896889676
ana5,ana,AP001207.3,15.5420541968479
ana5,ana,BAALC,19.4275677460599
ana5,ana,C9orf24,634.310086908854
ana5,ana,FAM166B,31.0841083936958
ana5,ana,SPAG8,39.8265138794227
ana5,ana,AL353770.4,0
ana5,ana,C9orf135,271.985948444838
ana5,ana,PSAT1,416.721328152984
ana5,ana,MORN5,231.188056178112
ana5,ana,SPACA9,68.9678654985125
ana5,ana,C9orf116,364.266895238622
ana5,ana,SFTA1P,30.1127300063928
ana5,ana,VIM-AS1,6.79964871112095
ana5,ana,SLC16A9,211.760488432052
ana5,ana,MRLN,8.74240548572694
ana5,ana,ANK3-DT,1.94275677460599
ana5,ana,CDK1,3.88551354921197
ana5,ana,CABCOCO1,68.9678654985125
ana5,ana,DYDC2,94.2237035683903
ana5,ana,ANKRD22,108.794379377935
ana5,ana,INA,66.0537303366035
ana5,ana,CASC2,16.5134325841509
ana5,ana,CDKN1C,53.4258113016646
ana5,ana,C11orf16,14.5706758095449
ana5,ana,C11orf74,98.1092171176023
ana5,ana,MAJIN,1.94275677460599
ana5,ana,CNIH2,6.79964871112095
ana5,ana,KLHL35,12.6279190349389
ana5,ana,CCDC81,8.74240548572694
ana5,ana,DEUP1,10.6851622603329
ana5,ana,C11orf97,91.3095684064813
ana5,ana,CFAP300,119.479541638268
ana5,ana,AP003307.1,8.74240548572694
ana5,ana,AP002008.4,0.971378387302993
ana5,ana,C11orf88,214.674623593961
ana5,ana,PIH1D2,51.4830545270586
ana5,ana,CCDC153,148.620893257358
ana5,ana,SPA17,284.613867479777
ana5,ana,TP53AIP1,8.74240548572694
ana5,ana,MIR200CHG,36.9123787175137
ana5,ana,ST8SIA1,4.85689193651496
ana5,ana,AC023157.3,17.4848109714539
ana5,ana,PRICKLE1,24.2844596825748
ana5,ana,AC008035.1,9.71378387302993
ana5,ana,CCDC65,65.0823519493005
ana5,ana,GIHCG,79.6530277588454
ana5,ana,TSPAN19,136.964352609722
ana5,ana,CFAP73,91.3095684064813
ana5,ana,TEX26,53.4258113016646
ana5,ana,KCNRG,26.2272164571808
ana5,ana,LMO7-AS1,7.77102709842394
ana5,ana,AL096870.8,10.6851622603329
ana5,ana,LINC02300,10.6851622603329
ana5,ana,AL136038.5,13.5992974222419
ana5,ana,PPP1R36,8.74240548572694
ana5,ana,ACYP1,75.7675142096334
ana5,ana,FOS,274.900083606747
ana5,ana,AL357093.2,197.189812622508
ana5,ana,CRIP1,594.483573029432
ana5,ana,LINC02345,13.5992974222419
ana5,ana,DNAAF4,123.36505518748
ana5,ana,MNS1,150.563650031964
ana5,ana,AC027237.3,9.71378387302993
ana5,ana,AC023300.2,20.3989461333628
ana5,ana,CFAP161,13.5992974222419
ana5,ana,WDR93,15.5420541968479
ana5,ana,NHLRC4,6.79964871112095
ana5,ana,AC108134.4,26.2272164571808
ana5,ana,SMIM22,564.370843023039
ana5,ana,AC099518.4,2.91413516190898
ana5,ana,LINC01571,17.4848109714539
ana5,ana,AC007906.2,191.36154229869
ana5,ana,DYNLRB2,235.073569727324
ana5,ana,PLCG2,728.533790477245
ana5,ana,FAM92B,202.046704559022
ana5,ana,LINC02166,24.2844596825748
ana5,ana,TEKT1,141.821244546237
ana5,ana,LRRC75A,31.0841083936958
ana5,ana,DRC3,66.0537303366035
ana5,ana,B9D1,64.1109735619975
ana5,ana,AC087393.2,8.74240548572694
ana5,ana,LYRM9,10.6851622603329
ana5,ana,OMG,161.248812292297
ana5,ana,CCL15,58.2827032381796
ana5,ana,CAVIN1,45.6547842032407
ana5,ana,NGFR,97.1378387302993
ana5,ana,AC015813.8,3.88551354921197
ana5,ana,LPO,15.5420541968479
ana5,ana,SMIM5,20.3989461333628
ana5,ana,MTCL1,25.2558380698778
ana5,ana,DSC3,89.3668116318753
ana5,ana,DSG3,67.9964871112095
ana5,ana,PARD6G-AS1,31.0841083936958
ana5,ana,AC005523.1,6.79964871112095
ana5,ana,PEX11G,10.6851622603329
ana5,ana,FBXW9,47.5975409778466
ana5,ana,MISP3,30.1127300063928
ana5,ana,CRLF1,15.5420541968479
ana5,ana,IL4I1,43.7120274286347
ana5,ana,AC010624.1,5.82827032381796
ana5,ana,AC010624.5,1.94275677460599
ana5,ana,TMEM238,4.85689193651496
ana5,ana,AL121899.1,17.4848109714539
ana5,ana,SPEF1,55.3685680762706
ana5,ana,RALY-AS1,10.6851622603329
ana5,ana,WFDC6,7.77102709842394
ana5,ana,EPPIN,12.6279190349389
ana5,ana,C20orf85,644.995249169187
ana5,ana,LKAAEAR1,12.6279190349389
ana5,ana,FAM3B,9.71378387302993
ana5,ana,UMODL1-AS1,2.91413516190898
ana5,ana,RSPH14,13.5992974222419
ana5,ana,Z95115.1,1.94275677460599
ana5,ana,AC004832.1,30.1127300063928
ana5,ana,RIBC2,57.3113248508766
ana5,ana,LINC01589,10.6851622603329
ana5,ana,SYCE3,5.82827032381796
ana5,ana,FAM104B,71.8820006604215
ana5,ana,SLC16A2,42.7406490413317
ana5,ana,PIH1D3,43.7120274286347
ana5,ana,AKAP14,107.823000990632
ana5,ana,AC244090.1,100.051973892208
ana6,ana,C1orf158,47.457031177565
ana6,ana,RCAN3AS,10.6645013882169
ana6,ana,ZSCAN20,10.6645013882169
ana6,ana,POU3F1,3.19935041646506
ana6,ana,FAM183A,590.280151837803
ana6,ana,TCTEX1D4,116.776290200975
ana6,ana,AL358075.2,7.99837604116264
ana6,ana,C1orf87,31.9935041646506
ana6,ana,TCTEX1D1,76.2511849257506
ana6,ana,C1orf141,61.3208829822469
ana6,ana,C1orf194,893.151991263162
ana6,ana,PIFO,940.075797371316
ana6,ana,TSPAN2,12.7974016658602
ana6,ana,LINC01765,27.194478539953
ana6,ana,RIIAD1,140.238193255052
ana6,ana,C1orf189,24.5283531928988
ana6,ana,AL451085.1,1.06645013882169
ana6,ana,PPOX,49.5899314552084
ana6,ana,CFAP126,194.627150334958
ana6,ana,HSPA6,100.246313049238
ana6,ana,ANKRD45,36.2593047199373
ana6,ana,APOBEC4,16.5299771517361
ana6,ana,NIBAN1,204.225201584353
ana6,ana,LINC00467,65.0534584681228
ana6,ana,NEK2,9.06482617998433
ana6,ana,AC096637.2,13.8638518046819
ana6,ana,SPATA17,147.703344226803
ana6,ana,CNIH3,22.3954529152554
ana6,ana,ACBD3-AS1,92.2479370080758
ana6,ana,PTRHD1,88.5153615221999
ana6,ana,FAM166C,5.86547576351927
ana6,ana,CCDC121,22.3954529152554
ana6,ana,CYP1B1,16.5299771517361
ana6,ana,C2orf73,84.782786036324
ana6,ana,WDR54,271.411560330119
ana6,ana,DNAH6,185.562324154973
ana6,ana,TEKT4,57.0550824269602
ana6,ana,ECRG4,103.978888535114
ana6,ana,NPHP1,210.090677347872
ana6,ana,AC104653.1,4.79902562469759
ana6,ana,NEB,10.6645013882169
ana6,ana,AC013264.1,171.165247280881
ana6,ana,AC006994.2,23.9951281234879
ana6,ana,CATIP,47.9902562469759
ana6,ana,LINC02832,4.26580055528674
ana6,ana,HDAC4-AS1,10.131276318806
ana6,ana,SRGAP3-AS2,110.377589368044
ana6,ana,NDUFAF3,246.88320713722
ana6,ana,DNAH12,236.218705749003
ana6,ana,SNTN,475.636761914472
ana6,ana,AC079848.2,2.66612534705421
ana6,ana,CFAP100,71.9853843704638
ana6,ana,DZIP1L,79.4505353422156
ana6,ana,ERICH6-AS1,30.9270540258289
ana6,ana,WDR49,82.6498857586807
ana6,ana,LRRC34,87.4489113833782
ana6,ana,LINC01014,13.3306267352711
ana6,ana,HES1,429.246180875729
ana6,ana,LINC02265,9.06482617998433
ana6,ana,CFAP299,108.777914159812
ana6,ana,AC098487.1,9.06482617998433
ana6,ana,NUDT6,9.59805124939517
ana6,ana,LINC01091,2.66612534705421
ana6,ana,PLK4,2.13290027764337
ana6,ana,SPATA4,37.8589799281699
ana6,ana,TRIP13,47.457031177565
ana6,ana,CAPSL,401.518477266365
ana6,ana,CDC20B,1.59967520823253
ana6,ana,PART1,14.3970768740928
ana6,ana,CENPK,11.7309515270385
ana6,ana,FAM169A,49.0567063857976
ana6,ana,ZNF474,37.325754858759
ana6,ana,AC010255.3,5.86547576351927
ana6,ana,NME5,180.763298530276
ana6,ana,C6orf52,36.2593047199373
ana6,ana,AL022068.1,40.5251052752241
ana6,ana,LINC00240,34.126404442294
ana6,ana,ZSCAN16-AS1,47.9902562469759
ana6,ana,HCG14,3.7325754858759
ana6,ana,HSPA1A,1499.42889518329
ana6,ana,C6orf226,36.2593047199373
ana6,ana,RSPH9,252.74868290074
ana6,ana,SPATS1,19.7293275682012
ana6,ana,GSTA1,1313.33334595891
ana6,ana,IRAK1BP1,33.0599543034723
ana6,ana,BACH2,25.5948033317205
ana6,ana,FAM229B,416.448779209868
ana6,ana,LINC00326,6.93192590234096
ana6,ana,ADGB,121.042090756261
ana6,ana,AL355312.4,3.7325754858759
ana6,ana,DYNLT1,1116.57329534631
ana6,ana,AC013470.2,10.131276318806
ana6,ana,PCLO,185.029099085563
ana6,ana,AC002451.1,6.93192590234096
ana6,ana,AC105446.1,6.39870083293012
ana6,ana,EFCAB10,177.0307230444
ana6,ana,IQUB,134.905942560943
ana6,ana,AC006333.2,19.1961024987903
ana6,ana,PIP,68.7860339539987
ana6,ana,RARRES2,115.709840062153
ana6,ana,PPP1R42,80.5169854810373
ana6,ana,AP001207.3,27.194478539953
ana6,ana,BAALC,53.3225069410843
ana6,ana,C9orf24,988.599278687703
ana6,ana,FAM166B,55.9886322881385
ana6,ana,SPAG8,48.5234813163867
ana6,ana,AL353770.4,5.86547576351927
ana6,ana,C9orf135,482.035462747402
ana6,ana,PSAT1,318.868591507684
ana6,ana,MORN5,359.393696782908
ana6,ana,SPACA9,127.440791589191
ana6,ana,C9orf116,681.461638707057
ana6,ana,SFTA1P,12.2641765964494
ana6,ana,VIM-AS1,12.2641765964494
ana6,ana,SLC16A9,166.899446725594
ana6,ana,MRLN,23.9951281234879
ana6,ana,ANK3-DT,5.33225069410843
ana6,ana,CDK1,5.86547576351927
ana6,ana,CABCOCO1,116.776290200975
ana6,ana,DYDC2,180.763298530276
ana6,ana,ANKRD22,73.0518345092855
ana6,ana,INA,33.5931793728831
ana6,ana,CASC2,47.457031177565
ana6,ana,CDKN1C,67.1863587457662
ana6,ana,C11orf16,26.1280284011313
ana6,ana,C11orf74,160.500745892664
ana6,ana,MAJIN,4.26580055528674
ana6,ana,CNIH2,6.93192590234096
ana6,ana,KLHL35,7.4651509717518
ana6,ana,CCDC81,15.4635270129144
ana6,ana,DEUP1,13.8638518046819
ana6,ana,C11orf97,185.029099085563
ana6,ana,CFAP300,223.954529152554
ana6,ana,AP003307.1,4.26580055528674
ana6,ana,AP002008.4,10.131276318806
ana6,ana,C11orf88,323.667617132382
ana6,ana,PIH1D2,85.8492361751457
ana6,ana,CCDC153,247.416432206631
ana6,ana,SPA17,402.584927405186
ana6,ana,TP53AIP1,7.99837604116264
ana6,ana,MIR200CHG,41.5915554140458
ana6,ana,ST8SIA1,7.99837604116264
ana6,ana,AC023157.3,19.7293275682012
ana6,ana,PRICKLE1,25.5948033317205
ana6,ana,AC008035.1,9.06482617998433
ana6,ana,CCDC65,158.36784561502
ana6,ana,GIHCG,98.646637841006
ana6,ana,TSPAN19,308.204090119467
ana6,ana,CFAP73,217.555828319624
ana6,ana,TEX26,69.3192590234096
ana6,ana,KCNRG,30.9270540258289
ana6,ana,LMO7-AS1,6.39870083293012
ana6,ana,AL096870.8,17.063202221147
ana6,ana,LINC02300,17.5964272905578
ana6,ana,AL136038.5,22.3954529152554
ana6,ana,PPP1R36,12.2641765964494
ana6,ana,ACYP1,103.445663465704
ana6,ana,FOS,363.659497338195
ana6,ana,AL357093.2,237.818380957236
ana6,ana,CRIP1,1062.1843382664
ana6,ana,LINC02345,19.1961024987903
ana6,ana,DNAAF4,195.693600473779
ana6,ana,MNS1,338.597919075885
ana6,ana,AC027237.3,21.3290027764337
ana6,ana,AC023300.2,45.3241308999217
ana6,ana,CFAP161,32.5267292340614
ana6,ana,WDR93,24.5283531928988
ana6,ana,NHLRC4,37.325754858759
ana6,ana,AC108134.4,46.3905810387433
ana6,ana,SMIM22,814.767906059768
ana6,ana,AC099518.4,9.06482617998433
ana6,ana,LINC01571,27.194478539953
ana6,ana,AC007906.2,404.71782768283
ana6,ana,DYNLRB2,366.85884775466
ana6,ana,PLCG2,1081.38044076519
ana6,ana,FAM92B,356.727571435854
ana6,ana,LINC02166,37.8589799281699
ana6,ana,TEKT1,307.670865050056
ana6,ana,LRRC75A,12.2641765964494
ana6,ana,DRC3,151.96914478209
ana6,ana,B9D1,104.512113604525
ana6,ana,AC087393.2,6.39870083293012
ana6,ana,LYRM9,18.1296523599687
ana6,ana,OMG,349.795645533513
ana6,ana,CCL15,142.371093532695
ana6,ana,CAVIN1,43.1912306222783
ana6,ana,NGFR,58.1215325657819
ana6,ana,AC015813.8,8.53160111057349
ana6,ana,LPO,10.131276318806
ana6,ana,SMIM5,41.5915554140458
ana6,ana,MTCL1,25.0615782623096
ana6,ana,DSC3,190.361349779671
ana6,ana,DSG3,183.42942387733
ana6,ana,PARD6G-AS1,20.262552637612
ana6,ana,AC005523.1,6.39870083293012
ana6,ana,PEX11G,5.86547576351927
ana6,ana,FBXW9,82.1166606892698
ana6,ana,MISP3,25.5948033317205
ana6,ana,CRLF1,25.0615782623096
ana6,ana,IL4I1,9.06482617998433
ana6,ana,AC010624.1,8.53160111057349
ana6,ana,AC010624.5,2.66612534705421
ana6,ana,TMEM238,16.5299771517361
ana6,ana,AL121899.1,34.126404442294
ana6,ana,SPEF1,101.845988257471
ana6,ana,RALY-AS1,6.39870083293012
ana6,ana,WFDC6,4.26580055528674
ana6,ana,EPPIN,9.06482617998433
ana6,ana,C20orf85,1172.56192763444
ana6,ana,LKAAEAR1,21.3290027764337
